id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
276107,0,Oct-02,1,0,0,5,0,3273,44.80%,5,f,0,0,5659.669345,4986.11,4800,859.67,0,0,0,2011-03-01,179.97,,Mar-11
276232,3,Oct-93,1,12,0,19,0,19368,38.60%,35,f,0,0,22813.42033,5942.72,19000,3813.42,0,0,0,2011-03-01,646.27,,Mar-11
276355,0,May-94,1,0,0,12,0,782,3%,24,f,0,0,13294.34,2653.36,10376,2918.34,0,0,0,2009-08-01,782.44,,May-16
276857,0,Jun-00,0,0,0,6,0,6362,69.20%,9,f,0,0,21274.69977,5173.06,17999.99,3274.71,0,0,0,2011-06-01,338.9,,Dec-14
276979,1,Nov-95,0,18,0,5,0,15342,50%,8,f,0,0,12733.17786,5307.44,11000,1733.18,0,0,0,2011-03-01,363.48,,Mar-11
277162,0,Nov-88,0,27,0,9,0,871,8.10%,39,f,0,0,6809.04171,5620.16,6300,509.04,0,0,0,2009-01-01,4856.13,,May-16
277468,0,May-91,1,0,0,12,0,13238,23%,34,f,0,0,8913.881445,7019.68,8000,913.88,0,0,0,2010-02-01,3388.3,,Aug-11
277583,0,Feb-01,0,25,0,7,0,1918,56.40%,10,f,0,0,10856.06737,7245.43,9000,1856.07,0,0,0,2011-03-01,330.42,,Mar-11
277628,0,Sep-00,2,0,0,7,0,5649,30.20%,14,f,0,0,16728.72839,5860.13,14300,2405.53,23,0,0,2011-03-01,469.75,,Mar-11
277688,0,Sep-00,0,0,0,4,0,3332,30.60%,7,f,0,0,5664.34,4326.24,4564.72,963.13,15,122,2,2010-03-01,230.47,,Aug-10
277709,2,Aug-76,0,23,0,9,0,14706,77%,29,f,0,0,32599.22819,9942.76,25000,7599.23,0,0,0,2012-04-01,32.36,,Mar-12
277875,0,Dec-02,2,0,0,15,0,27129,39%,20,f,0,0,24124.60146,5034.16,20000,4124.6,0,0,0,2011-03-01,684.48,,Aug-15
277895,3,Mar-92,3,11,0,19,0,1152,13.10%,39,f,0,0,9692.726155,5332.01,8000,1692.73,0,0,0,2011-03-01,275.46,,Jan-14
278018,0,Oct-97,1,56,0,10,0,8837,52.60%,19,f,0,0,13192.1,4754.51,5153.57,1933.12,38,6068,1879,2010-01-01,431.5,,May-16
278066,0,Dec-95,1,0,0,8,0,2246,9.90%,17,f,0,0,1082.393355,1082.39,950,117.39,15,0,0,2011-03-01,24.51,,Mar-11
278075,0,Jan-96,1,46,0,6,0,9258,71.20%,14,f,0,0,14018.66568,7188.09,12000,2018.67,0,0,0,2011-03-01,396.92,,Mar-11
278405,0,Oct-94,0,0,0,5,0,8671,61.50%,8,f,0,0,14605.75522,1263.76,12000,2605.76,0,0,0,2011-03-01,407.14,,Mar-11
278622,0,Nov-00,2,0,0,12,0,20065,66%,16,f,0,0,16853.87668,8041.61,14000,2853.88,0,0,0,2010-12-01,61.13,,May-16
278911,0,Aug-97,0,0,0,2,0,1573,39.30%,3,f,0,0,6798.76,6798.76,5134.5,1443.7,0,221,2,2009-11-01,329,,Jul-10
279032,0,Jun-92,0,0,0,6,0,4359,15.30%,13,f,0,0,13259.26593,10607.41,12000,1259.27,0,0,0,2009-12-01,6102.8,,Dec-09
279242,0,Sep-02,3,0,56,8,1,10055,54.90%,16,f,0,0,12080.80463,8577.41,10000,2080.8,0,0,0,2010-09-01,1629.46,,May-16
279283,0,Jun-87,0,51,0,4,0,2549,57.90%,13,f,0,0,14670.44633,11594.82,12000,2670.45,0,0,0,2011-03-01,442.54,,Aug-14
279455,0,Oct-95,1,0,0,10,0,16021,66.80%,14,f,0,0,9803.794096,8027.75,8400,1403.79,0,0,0,2010-10-01,475.47,,Nov-10
279901,0,Aug-90,1,46,0,10,0,0,0%,33,f,0,0,29349.84847,5928.67,25000,4349.85,0,0,0,2011-01-01,8058.2,,Apr-14
280056,0,May-88,2,0,103,15,1,22205,88.80%,28,f,0,0,14342.4,5617.44,12000,2342.4,0,0,0,2011-04-01,398.4,,May-16
280176,0,Mar-83,3,49,0,4,0,9438,33.50%,11,f,0,0,11547.31215,9299.68,10000,1531.3,16,0,0,2011-03-01,331.75,,Mar-11
280193,1,May-92,0,16,0,16,0,18343,26.20%,39,f,0,0,11386.49962,9185.45,9999.99,1386.51,0,0,0,2011-03-01,323.82,,Aug-12
280337,0,Sep-89,0,52,0,8,0,74885,0%,31,f,0,0,13955.66453,6800.26,12000,1955.66,0,0,0,2011-03-01,408.16,,May-16
280356,0,May-00,1,37,0,7,0,4873,26.90%,17,f,0,0,5841.075969,4835.13,5000,841.08,0,0,0,2011-03-01,168.37,,Mar-16
280623,0,Sep-99,0,39,0,17,0,11332,39.70%,26,f,0,0,16908.80932,3015.42,15000,1908.81,0,0,0,2010-01-01,1542.21,,Jan-10
280776,0,Jan-98,1,0,0,9,0,20033,82.80%,25,f,0,0,11291.85,2992.41,8376.46,2915.39,0,0,0,2009-10-01,340.78,,May-16
280871,1,Sep-00,0,20,0,5,0,4565,68.10%,11,f,0,0,6513.605327,5318.72,5400,1113.61,0,0,0,2011-03-01,195.75,,Mar-11
281381,0,Feb-94,3,46,0,2,0,4000,80%,14,f,0,0,10057.61449,5531.72,9000,1057.61,0,0,0,2009-06-01,5914.87,,Jun-09
281384,2,Jul-87,0,6,0,8,0,0,0%,23,f,0,0,4164.404336,3484.59,3500,664.41,0,0,0,2011-03-01,114.9,,Mar-11
281565,0,Apr-01,1,70,61,16,1,1767,34.60%,26,f,0,0,8181.311416,3798.47,7000,1181.31,0,0,0,2010-05-01,2889.87,,May-10
281651,0,Dec-97,2,0,0,4,0,768,64%,4,f,0,0,14605.78363,8145.71,12000,2605.78,0,0,0,2011-03-01,421.02,,Mar-11
281788,1,Apr-94,0,23,99,9,1,12226,45.60%,15,f,0,0,10888.33565,7277.99,9500,1388.34,0,0,0,2010-06-01,2964.62,,Jul-10
281836,0,Feb-98,0,0,0,6,0,2724,7.90%,20,f,0,0,3275.099203,2592.79,3000,275.1,0,0,0,2009-11-01,1035.46,,Dec-09
281841,0,Jul-88,4,0,0,3,0,308,17.10%,4,f,0,0,3948.37295,3168.15,3500,448.38,0,0,0,2011-03-01,116.36,,Mar-11
282054,0,Jan-02,3,0,0,8,0,1946,6.50%,25,f,0,0,1285.472759,937.32,1200,85.47,0,0,0,2009-08-01,155.59,,Nov-15
282074,0,Feb-95,3,0,0,6,0,4446,61.70%,28,f,0,0,4272.952925,3017.78,4000,272.95,0,0,0,2008-12-01,3242.43,,Feb-16
282202,0,Mar-02,1,0,0,6,0,8486,66.80%,7,f,0,0,10283.46813,4370.47,9000,1283.47,0,0,0,2010-03-01,3606.18,,Nov-15
282275,0,Feb-90,2,43,0,15,0,19826,39%,30,f,0,0,7335.221185,5631.57,6000,1335.22,0,0,0,2011-03-01,233.19,,Mar-11
282347,1,Jun-00,1,13,0,7,0,3212,35.70%,18,f,0,0,5273.514173,4087.03,5000,273.51,0,0,0,2009-02-01,1023.69,,Feb-09
282569,0,Nov-95,2,61,0,12,0,10918,59%,45,f,0,0,13861.22548,7479.29,12000,1861.23,0,0,0,2009-08-01,7355.37,,Sep-09
282707,0,Feb-03,0,0,0,8,0,8850,32.30%,8,f,0,0,11466.39128,10004.77,10000,1466.4,0,0,0,2011-02-01,306.86,,Feb-11
283014,0,Nov-90,0,71,91,4,1,10366,64.40%,9,f,0,0,4672.840531,3991.54,4000,672.84,0,0,0,2011-03-01,134.67,,Mar-11
283106,0,Jan-04,2,NA,NA,6,0,10765,60.50%,9,f,0,0,13130.97862,11191.18,11000,2130.98,0,0,0,2010-09-01,2508.69,,Oct-15
283707,2,Mar-85,0,21,NA,8,0,5482,17.40%,28,f,0,0,6767.46,1369.23,5044.6,1722.86,0,0,0,2009-02-01,658,,Sep-09
283826,0,Nov-95,2,NA,NA,4,0,5196,34.60%,14,f,0,0,17332.24072,10261.03,15000,2308.23,24,0,0,2011-02-01,997.37,,Mar-11
284136,0,Nov-96,0,NA,NA,7,0,3114,11.30%,13,f,0,0,28900.63568,9975.25,25000,3900.64,0,0,0,2011-01-01,45.94,,Jan-11
284168,0,Jan-96,1,62,66,7,1,213,7.10%,16,f,0,0,9524.521999,8730.82,8400,1124.52,0,0,0,2010-05-01,11.41,,May-10
284207,0,Dec-02,3,NA,NA,12,0,6450,70.90%,13,f,0,0,8964.004915,6395.15,7499.99,1464.01,0,0,0,2011-03-01,249,,May-16
284637,0,Oct-01,1,NA,NA,13,0,15486,33.10%,13,f,0,0,12586.96116,8837.09,12000,586.96,0,0,0,2008-10-01,114.04,,Sep-08
285386,0,Nov-98,1,NA,NA,7,0,5623,67.70%,14,f,0,0,9045.347408,7377.7,8000,1045.35,0,0,0,2010-07-01,2218.89,,Nov-12
285738,0,Jan-96,1,44,NA,11,0,1308,6.90%,25,f,0,0,4383.947297,3287.98,4000,383.95,0,0,0,2009-04-01,2827.72,,Dec-12
285781,0,Nov-99,0,51,NA,12,0,11556,24.30%,18,f,0,0,14715.67262,10616.43,14000,715.67,0,0,0,2008-10-01,12028.28,,Oct-08
286038,0,Jul-98,0,NA,NA,6,0,623,31.10%,13,f,0,0,4263.845118,3156.02,3600,663.85,0,0,0,2011-03-01,123.86,,Mar-11
286066,1,Nov-97,2,20,NA,6,0,0,0%,16,f,0,0,29205.51729,10460.65,24999.99,4205.52,0,0,0,2011-03-01,821.55,,Mar-11
286120,0,Oct-99,0,24,NA,9,0,22044,81.60%,21,f,0,0,14689.65836,11666.64,12000,2670.67,19,0,0,2011-03-01,434.37,,Mar-11
286167,0,Dec-92,0,NA,NA,6,0,8793,18.80%,8,f,0,0,8588.451651,7622.27,8000,588.45,0,0,0,2009-05-01,14.98,,May-09
286636,0,Jul-95,2,25,NA,11,0,2796,38.80%,18,f,0,0,13842.22578,8579.09,13150,692.23,0,0,0,2008-08-01,12069.47,,May-16
286828,0,Nov-87,3,NA,108,9,1,8298,38.60%,26,f,0,0,17604.92205,8496.15,15000,2604.93,0,0,0,2011-03-01,502.07,,May-16
286955,0,Sep-00,0,NA,NA,14,0,10211,96.30%,15,f,0,0,13447.90109,10466.37,11000,2447.91,0,0,0,2011-03-01,418.07,,Mar-11
287417,0,Jul-00,0,NA,NA,8,0,22188,70%,20,f,0,0,6949.50032,5820.23,6000,949.5,0,0,0,2010-06-01,19.48,,Oct-15
287421,0,Nov-01,0,NA,NA,15,0,21160,78.70%,25,f,0,0,1877.4,1505.76,1358.11,519.29,0,0,0,2008-09-01,314,,Apr-16
287454,0,Sep-97,0,NA,NA,3,0,2096,46.60%,7,f,0,0,3761.753509,2982.53,3500,261.75,0,0,0,2009-06-01,2347.71,,Apr-16
287491,0,Jul-01,3,NA,NA,17,0,55632,80.70%,21,f,0,0,18619.96492,14333.92,15000,3594.14,26,0,0,2011-03-01,1049.64,,Mar-11
287550,0,Dec-96,0,49,NA,10,0,3415,14.30%,13,f,0,0,8681.74729,6608.05,7500,1181.75,0,0,0,2011-04-01,256.62,,Mar-11
287629,0,Mar-00,0,69,NA,8,0,1287,7.80%,11,f,0,0,7970.185106,199.39,6999.99,970.19,0,0,0,2011-04-01,221.87,,May-16
287875,0,Mar-83,1,81,NA,22,0,36164,39.40%,39,f,0,0,10299.21,8573.92,8324.05,1735.8,15,224,29,2011-07-01,201.09,,Dec-11
287965,0,Nov-00,0,NA,NA,18,0,20658,55.40%,24,f,0,0,24504.78581,16934.79,19600,4904.79,0,0,0,2011-03-01,746.18,,Mar-11
288099,0,Jul-80,1,NA,NA,11,0,24397,53.40%,16,f,0,0,8215.652708,6948.47,7000,1215.65,0,0,0,2011-03-01,235.65,,Jul-15
288392,0,Jan-02,3,NA,NA,8,0,1946,6.50%,25,f,0,0,3082.664941,2201.9,2800,282.66,0,0,0,2010-01-01,18.72,,Nov-15
288584,0,Aug-90,1,46,NA,10,0,0,0%,33,f,0,0,11599.28938,6582.6,10000,1583.06,16,0,0,2010-07-01,3736.62,,Apr-14
288651,0,May-99,2,NA,NA,23,0,14582,26.70%,31,f,0,0,1753.74,715.32,1381.27,372.47,0,0,0,2010-06-01,97.53,,May-16
288675,0,Feb-98,0,NA,NA,5,0,14971,46.80%,11,f,0,0,7511.496079,6230.18,6400,1111.5,0,0,0,2011-03-01,224.93,,Mar-11
288720,0,Aug-97,1,28,78,15,1,43868,47.80%,31,f,0,0,25053.11546,13114.65,20000,5053.12,0,0,0,2011-10-01,499.07,,Feb-14
288880,0,Jul-96,0,NA,NA,4,0,6512,16.40%,4,f,0,0,11629.72365,9516.98,10000,1629.73,0,0,0,2011-04-01,344.26,,Aug-14
289587,0,Dec-96,0,NA,NA,6,0,7905,30.20%,14,f,0,0,8500.705136,1438.88,7500,1000.71,0,0,0,2011-07-01,236.13,,Apr-16
289651,0,Mar-96,0,80,NA,7,0,6161,26.60%,14,f,0,0,7692.42,6863.37,6650,1042.42,0,0,0,2011-01-01,36.46,,Jan-11
289873,0,Feb-03,0,NA,NA,8,0,3964,24%,10,f,0,0,17605.28,6186.8,15089.79,2515.49,0,0,0,2010-03-01,5809.23,,May-16
289894,0,Aug-94,3,NA,NA,6,0,1815,60.50%,8,f,0,0,7009.289742,536.15,6000,1009.29,0,0,0,2011-05-01,195.38,,Apr-15
289994,0,Sep-93,3,NA,NA,5,0,0,0%,25,f,0,0,8460.800745,7248.19,7500,960.8,0,0,0,2011-03-01,253.11,,Mar-11
290001,0,Jan-93,1,69,NA,5,0,1998,22.40%,23,f,0,0,23574.82058,9965.76,22000,1574.82,0,0,0,2009-03-01,14508.24,,Dec-11
290064,0,May-01,3,NA,NA,8,0,41248,5.30%,10,f,0,0,4204.520874,4125.68,4000,204.52,0,0,0,2008-11-01,3436.86,,Oct-08
290199,0,Oct-98,0,51,NA,12,0,24008,77.90%,31,f,0,0,23819.57663,7473.4,20000,3819.58,0,0,0,2010-07-01,6413.29,,Sep-15
290441,0,Jan-86,3,35,NA,9,0,17788,52.70%,17,f,0,0,25155.89771,9100.36,20999.99,4155.9,0,0,0,2011-05-01,59.83,,Apr-11
290605,0,Apr-97,2,33,NA,5,0,4232,8.90%,9,f,0,0,17285.20975,4904.06,15000,2285.21,0,0,0,2011-04-01,481.75,,Mar-11
290803,0,Aug-03,1,47,NA,3,0,0,,14,f,0,0,2797.58,2050.94,2241.13,520.23,0,36,1,2010-08-01,98.7,,Dec-10
290807,0,Jan-95,1,55,NA,16,0,28511,56.70%,32,f,0,0,17711.5969,16885.06,15000,2711.6,0,0,0,2011-07-01,9319.02,,May-16
290850,0,Nov-96,0,NA,NA,12,0,138,0.20%,22,f,0,0,6340.423737,5442.2,6000,340.42,0,0,0,2009-02-01,4666.1,,Jan-09
291037,0,Aug-94,2,NA,NA,17,0,114629,64.50%,49,f,0,0,11220.82011,7618.35,9500,1720.82,0,0,0,2010-09-01,2449.84,,Sep-10
291118,0,Feb-00,3,56,NA,16,0,10689,18.40%,23,f,0,0,11682.19165,8878.48,10000,1682.19,0,0,0,2011-04-01,335.05,,Mar-11
291135,0,Nov-97,0,NA,NA,5,0,6188,53.80%,18,f,0,0,9077.633496,6297.61,8000,1077.63,0,0,0,2010-03-01,3426.56,,Mar-10
291461,0,May-92,0,NA,NA,6,0,4743,28.10%,19,f,0,0,6207.64,5242.4,4950.94,1011.07,20,226,3,2010-03-01,20.14,,Mar-10
291687,0,Dec-93,2,61,NA,14,0,12025,37.20%,21,f,0,0,8489.472347,2925.32,7199.97,1289.5,0,0,0,2011-04-01,237.94,,Jan-16
291934,0,Dec-85,1,NA,NA,10,0,3706,12.80%,32,f,0,0,28939.13439,15559.9,25000,3939.14,0,0,0,2011-04-01,823.69,,May-11
291954,0,Aug-95,1,NA,111,7,1,8833,44.80%,12,f,0,0,18779.9157,9329.46,16000,2779.92,0,0,0,2011-03-01,449.91,,Feb-14
292050,0,Jan-96,3,34,NA,7,0,6239,63%,23,f,0,0,10513.9815,8051.02,9000,1513.98,0,0,0,2011-04-01,300.7,,Mar-11
292175,0,Jun-99,0,NA,NA,5,0,5671,55.10%,12,f,0,0,19474.34537,7228.54,16000,3474.35,0,0,0,2011-04-01,559.47,,Mar-11
292850,2,May-96,1,8,NA,7,0,2940,27.70%,13,f,0,0,3602.112119,2731.65,3000,602.12,0,0,0,2011-04-01,107.15,,Mar-11
292921,0,Sep-00,2,48,NA,16,0,7019,13.40%,23,f,0,0,2542.74,971.4,1716.51,826.23,0,0,0,2008-07-01,848.99,,May-16
293091,1,Apr-96,1,19,99,13,1,9883,66.70%,28,f,0,0,10377.98,8216.03,9000,1377.98,0,0,0,2009-11-01,4701.56,,Mar-16
293123,0,Jun-00,0,NA,NA,10,0,1436,3.10%,10,f,0,0,17363.49459,14691.64,15000,2363.49,0,0,0,2011-04-01,497.43,,Mar-13
293471,0,Mar-00,3,71,NA,9,0,13073,55.90%,16,f,0,0,5414.29,4337.12,4340.86,1039.3,0,34,1,2010-12-01,168.28,,May-11
293977,0,Dec-86,1,NA,NA,9,0,5681,14.10%,24,f,0,0,29074.27709,25730.87,25000,4074.28,0,0,0,2011-04-01,889.5,,Mar-11
294274,0,Jan-99,0,NA,NA,13,0,48556,10.90%,22,f,0,0,29205.51774,11717.89,25000,4205.52,0,0,0,2011-04-01,818.64,,Mar-11
294636,1,Aug-01,3,20,NA,10,0,19418,83.70%,28,f,0,0,9128.542211,3202.38,7499.99,1628.55,0,0,0,2011-04-01,255.69,,Apr-11
294643,0,Sep-00,0,NA,NA,11,0,45988,88.40%,15,f,0,0,4259.987396,3196.93,3500,759.99,0,0,0,2011-04-01,128.71,,Dec-15
294684,0,Jan-93,2,55,NA,13,0,77034,32.30%,36,f,0,0,18424.6635,7139.6,18000,424.66,0,0,0,2009-03-01,586.87,,Feb-09
294803,0,Mar-03,0,49,NA,9,0,0,,15,f,0,0,1886.534263,1886.53,1600,286.53,0,0,0,2011-04-01,60.73,,Mar-11
295373,0,Aug-97,2,28,NA,6,0,9910,99.10%,27,f,0,0,5118.248485,0,920.57,287.35,0,3910,1369,2009-01-01,151.03,,Apr-16
296049,0,May-89,0,46,NA,11,0,1532,4.70%,24,f,0,0,6800.575919,5799.5,6000,800.58,0,0,0,2011-04-01,210.09,,Mar-11
296050,1,Feb-01,1,17,NA,10,0,4699,28.80%,15,f,0,0,5324.225352,4044.45,5200,124.23,0,0,0,2008-07-01,4991.43,,Mar-08
296068,0,Jan-89,0,NA,NA,14,0,7017,8.40%,28,f,0,0,3021.66,2576.31,2439.42,571.38,0,11,4,2009-04-01,251.88,,Feb-09
296353,0,Dec-95,1,NA,NA,3,0,13,1.90%,5,f,0,0,5823.502638,5444.97,5000,823.5,0,0,0,2011-04-01,204.38,,Mar-16
296360,1,Oct-90,2,16,114,10,1,9201,49.70%,18,f,0,0,25867.03,7355.18,24000,1867.03,0,0,0,2009-12-01,498.59,,Mar-14
296386,0,Apr-88,0,NA,NA,14,0,8220,63.20%,39,f,0,0,16277.92,4480.63,11637.78,4640.14,0,0,0,2010-03-01,938.66,,May-16
296470,0,Jan-96,3,42,NA,5,0,2692,49.90%,11,f,0,0,9664.35201,8244.9,8000,1664.35,0,0,0,2010-12-01,1324.28,,Dec-10
296489,0,Oct-95,3,42,NA,5,0,2448,61.20%,24,f,0,0,21247.03722,10534.99,18000,3218.1,29,0,0,2011-02-01,3629.21,,May-16
296664,0,Jul-99,0,62,NA,11,0,3894,10.50%,12,f,0,0,3368.395476,3312.26,3000,368.4,0,0,0,2011-04-01,109.82,,Mar-11
296737,0,Oct-91,0,NA,NA,4,0,84,1%,18,f,0,0,11185.04456,11185.04,10000,1185.04,0,0,0,2014-03-01,1279.88,,May-16
296903,0,Aug-82,0,25,NA,16,0,13734,28.40%,25,f,0,0,5904.9,5639.17,5000,904.9,0,0,0,2010-07-01,1589.01,,Apr-16
297158,0,Oct-03,0,NA,NA,9,0,13744,62.20%,10,f,0,0,11844.00971,10166.11,10000,1844.01,0,0,0,2011-04-01,347.16,,Mar-11
297256,0,Oct-04,0,NA,NA,4,0,6111,64.30%,6,f,0,0,7251.437471,7045.1,6150,1101.44,0,0,0,2011-04-01,229.85,,Mar-16
297783,0,Jul-99,2,NA,NA,8,0,84,0.20%,10,f,0,0,23259.40903,3715.18,20000,3259.41,0,0,0,2011-04-01,648.46,,Aug-07
298280,1,Jun-95,3,15,NA,15,0,19073,28.60%,43,f,0,0,7715.97,5107.13,6222.02,1481.38,0,13,5,2009-12-01,385.86,,May-16
298351,1,Jan-91,0,3,NA,16,0,13817,38.40%,32,f,0,0,8203.67965,3734.29,6975,1228.68,0,0,0,2010-08-01,526.91,,Aug-10
298649,0,Oct-99,0,NA,NA,6,0,59145,81.10%,9,f,0,0,11898.72412,10689.07,10000,1898.72,0,0,0,2011-04-01,371.96,,Sep-14
298946,2,Oct-00,2,23,NA,11,0,7091,47.30%,13,f,0,0,6939.598881,5320.36,6000,939.6,0,0,0,2009-12-01,2309.4,,Dec-09
298963,0,Sep-95,0,45,NA,7,0,18179,34.40%,30,f,0,0,21712.71143,8033.43,18500,3212.72,0,0,0,2011-04-01,620.45,,Mar-11
299092,0,Aug-95,1,NA,NA,7,0,6151,52.70%,21,f,0,0,13680.42736,8806.78,12000,1680.43,0,0,0,2010-02-01,5509.25,,May-16
299106,0,Nov-97,1,NA,NA,11,0,2056,7.30%,17,f,0,0,8551.255705,8417.64,8000,551.26,0,0,0,2009-05-01,12.5,,Apr-09
299146,0,Jan-96,1,38,NA,11,0,29292,60.40%,14,f,0,0,21398.70578,13641.82,20000,1398.71,0,0,0,2008-10-01,17948.12,,Apr-16
299298,0,Apr-02,1,NA,NA,8,0,6685,19.20%,9,f,0,0,1230.55,1230.55,1200,30.55,0,0,0,2009-02-01,16.36,,May-12
299597,0,Sep-00,1,NA,NA,9,0,7198,65.40%,27,f,0,0,7024.544933,6263.33,6000,1009.54,15,0,0,2011-04-01,201.87,,Aug-12
299790,0,Nov-96,2,NA,NA,16,0,6179,11.20%,33,f,0,0,4172.66,1677.76,3012.76,842.84,0,317,3,2009-04-01,321.55,,Dec-09
299873,0,Dec-99,0,NA,NA,9,0,32,0.30%,17,f,0,0,20461.90265,9668.67,20000,461.9,0,0,0,2008-07-01,19182.85,,Mar-08
299976,0,Jan-90,0,NA,NA,8,0,922,3.80%,17,f,0,0,6736.786598,6568.37,6000,736.79,0,0,0,2011-04-01,224.09,,Mar-11
299999,0,Jul-94,1,48,NA,10,0,9912,65.60%,21,f,0,0,7302.902361,7302.9,6000,1302.9,0,0,0,2011-04-01,219.81,,Mar-16
300013,1,Jun-02,0,20,NA,17,0,6699,7.20%,25,f,0,0,5100.52261,4248.85,4500,600.53,0,0,0,2011-01-01,6.71,,Dec-10
300174,0,Oct-97,2,76,NA,8,0,27452,96.30%,14,f,0,0,1106.02,364.69,457.83,218.05,0,430,4,2008-06-01,338.1,,Jan-09
300204,0,Aug-01,3,NA,NA,8,0,14958,46.70%,22,f,0,0,19007.67536,5109.74,16000,3007.68,0,0,0,2011-01-01,2094.27,,Apr-16
300218,1,Feb-97,3,7,NA,10,0,45251,66.70%,29,f,0,0,9668.36,2839.17,6427.42,1562.44,75,1604,561,2010-10-01,266.89,,May-16
300328,0,Feb-93,0,NA,NA,3,0,9253,33.30%,19,f,0,0,5032,5032,5000,32,0,0,0,2008-05-01,5032,,Mar-08
300349,0,Jan-94,0,NA,NA,6,0,31405,95.70%,20,f,0,0,30428.68508,8810.61,25000,5428.69,0,0,0,2011-04-01,870.41,,May-16
300350,0,Dec-99,0,NA,NA,5,0,6475,96.60%,17,f,0,0,8290.792208,7326.82,6999.99,1290.8,0,0,0,2011-04-01,243.69,,Mar-11
300383,1,May-01,1,14,NA,2,0,0,,12,f,0,0,5691.44,3180.68,4329.88,1190.6,0,171,2,2010-01-01,263.2,,Jul-10
300546,0,Dec-00,1,NA,NA,13,0,34566,69%,18,f,0,0,13931.84106,12132.32,12000,1931.84,0,0,0,2010-07-01,3783.16,,Jul-10
300548,0,Aug-99,0,NA,NA,10,0,3248,16.70%,19,f,0,0,11051.20195,10305.22,10000,1051.2,0,0,0,2010-02-01,75.08,,Apr-16
300596,1,Dec-97,0,21,NA,14,0,17623,83.10%,22,f,0,0,16658.21622,2796.26,13999.99,2658.22,0,0,0,2011-04-01,467.35,,Mar-11
300867,2,Apr-83,0,8,NA,9,0,9642,64.30%,28,f,0,0,3634.765486,2773.49,3000,634.77,0,0,0,2011-04-01,104.57,,Apr-11
300918,0,Feb-94,0,61,NA,15,0,16930,70.80%,24,f,0,0,19826.76692,17379.43,16000,3826.77,0,0,0,2011-04-01,560.76,,May-16
302378,0,Feb-94,1,46,99,8,1,13438,71.90%,29,f,0,0,4460.96,2936.51,3152.96,1299.64,0,8,4,2009-02-01,446.29,,May-16
302749,1,Oct-98,2,7,NA,21,0,18198,44.30%,33,f,0,0,18010.57621,7037.76,15000,3010.58,0,0,0,2011-04-01,511.27,,Mar-11
302796,0,May-00,3,32,NA,2,0,0,0%,6,f,0,0,1801.057701,1801.06,1500,301.06,0,0,0,2011-04-01,54.04,,Apr-16
302975,0,Sep-99,0,NA,NA,6,0,1763,26.30%,20,f,0,0,5931.545741,5850.66,5500,431.55,0,0,0,2009-03-01,4166.8,,Mar-14
303219,0,May-03,0,NA,NA,7,0,8439,22%,7,f,0,0,3471.889642,3471.89,3000,471.89,0,0,0,2011-03-01,199.12,,May-16
303520,0,Oct-02,0,NA,NA,9,0,24259,56.50%,19,f,0,0,10378.62,690.88,8351.1,2009.01,19,0,0,2010-08-01,1099.14,,May-16
303676,0,Jun-74,1,57,NA,4,0,3339,16.90%,11,f,0,0,7445.486774,7276.27,6600,845.49,0,0,0,2011-04-01,220.93,,Mar-11
303752,0,Aug-96,1,NA,94,9,1,9237,64.60%,33,f,0,0,2695.03,934.64,1744.02,623.02,0,328,3,2008-12-01,296.1,,Oct-09
303940,2,Jan-98,0,7,NA,12,0,7746,26%,33,f,0,0,27855.10502,1420.61,25000,2855.11,0,0,0,2009-07-01,16394.44,,Feb-10
304326,0,Oct-97,2,NA,111,6,1,4506,18.70%,14,f,0,0,11153.03086,9322.36,9900,1253.03,0,0,0,2010-07-01,1346.31,,May-12
304780,0,Aug-95,1,NA,NA,10,0,1401,1.90%,25,f,0,0,4456.790062,270.63,3999.99,456.8,0,0,0,2011-01-01,81.03,,Oct-14
304853,0,Sep-00,0,61,NA,6,0,14571,59.50%,25,f,0,0,15983.9712,12187.78,14000,1983.97,0,0,0,2010-07-01,2800.06,,Mar-14
306018,0,Dec-04,1,NA,NA,4,0,0,,4,f,0,0,840.4742101,840.47,700,140.47,0,0,0,2011-04-01,25.87,,May-14
306405,1,Nov-95,0,6,NA,4,0,3037,76.80%,22,f,0,0,6425.281217,1446.21,5400,1025.28,0,0,0,2011-04-01,183.5,,Apr-11
306588,0,Dec-97,1,NA,NA,7,0,17394,93.50%,12,f,0,0,4183.2,3668.6,3499.99,683.21,0,0,0,2011-04-01,116.2,,Jan-13
306686,0,Oct-95,1,79,NA,9,0,17745,92.40%,29,f,0,0,9036.296848,7771.22,7500,1536.3,0,0,0,2011-05-01,127.13,,May-11
306726,0,Nov-93,1,62,NA,10,0,4755,89.70%,20,f,0,0,9770.993314,5923.66,8000,1770.99,0,0,0,2011-03-01,1890.75,,Jul-12
306729,0,Nov-03,0,NA,NA,6,0,8158,57%,9,f,0,0,9432.794352,7975.38,7999.99,1432.8,0,0,0,2011-04-01,287.23,,Jun-14
